NO,都道府県コード又は市区町村コード,名称,名称(カナ),名称(英字),名称(通称),サブタイトル,概要,説明,サブイベント,イベント種類,URL,画像URL,状態,対象となる産業,ステージ,開始日,終了日,開始時刻,終了時刻,日時備考,場所名称,集合場所,郵便番号,住所都道府県,住所市区町村,住所町名,住所丁目以下,建物名等,緯度,経度,主催団体,共催団体,その他関係団体,対象者,定員,料金(基本),料金(詳細),外国語対応,申込期限日,申込期限時刻,申込方法,アクセス方法,駐車場情報,駐輪場情報,連絡先名称,連絡先電話番号,連絡先内線番号,連絡先メールアドレス,備考
0000000036,131164,【雑司が谷旧宣教師館】ギャラリートーク,,,,,,"当館学芸員が建物の来歴や展示について、わかりやすく解説いたします。
予約不要ですので、お気軽にご参加ください。",,文化・芸術,https://www.city.toshima.lg.jp/129/bunka/bunka/shiryokan/kyusenkyoshikan/2111101644.html,,,,,2022-03-12,2022-03-12,14:00,14:30,,,雑司が谷旧宣教師館,,東京都,豊島区,,,,,,雑司が谷旧宣教師館,,,,,0,,,,,当日、当館玄関前広場にお集まり下さい。事前申し込みは不要です。,"地下鉄有楽町線、東池袋駅下車、徒歩10分
地下鉄有楽町線、護国寺駅下車、徒歩10分
地下鉄副都心線、雑司が谷駅下車、徒歩10分
都電荒川線、雑司ヶ谷駅下車、徒歩7分
都電荒川線、鬼子母神前駅下車、徒歩10分
都営バス、雑司ヶ谷霊園入口下車、徒歩7分",,,文化商工部文化デザイン課,,,,
0000000037,131164,旧第十中学校初心者硬式テニス教室【後期】,,,,,,"小学5年生以上を対象とした初心者向けの硬式テニス教室です。
実力に応じて班編成をし、実技指導を行います。",,健康・福祉、スポーツ,https://www.city.toshima.lg.jp/136/bunka/sports/sports/2107191829.html,,,,,2022-02-13,2022-02-13,08:00,10:00,,,旧第十中学校テニスコート,,東京都,豊島区,千早,4-8-19,,,,豊島区スポーツボランティアリーダー四季,,,,30,5000,,,2021-09-17,,"往復はがきに、氏名(ふりがな)、住所、年齢、性別、電話番号を記入の上、〒171-0042豊島区高松3-12-21大沼宛郵送
申込期限日: 2021/9/17",東京メトロ有楽町線、副都心線「千川駅」下車徒歩8分,,,豊島区スポーツボランティアリーダー四季　川島,(03)3951-4335,,,
0000000038,131164,みらい館大明「京のみやび絵~心をおくる和の手紙~」全3回,,,,,,お礼状や季節の挨拶等を、平安絵巻に描かれる雅の世界の絵と書で制作します。,,文化・芸術,https://www.city.toshima.lg.jp/134/bunka/2110261433.html,,,,,2022-02-17,2022-02-17,14:00,16:00,,,みらい館大明,,東京都,豊島区,池袋,3-30-8,,,,みらい館大明,,,,10,5000,,,,,"電話かEメールで「みらい館大明」へ。
窓口申込みも可能です。","JR・私鉄各線「池袋駅」西口C1出口徒歩15分
東京メトロ「要町駅」5番出口徒歩12分",,,みらい館大明,(03)3986-7186,,,
0000000039,131164,みらい館大明「京のみやび絵~心をおくる和の手紙~」全3回,,,,,,お礼状や季節の挨拶等を、平安絵巻に描かれる雅の世界の絵と書で制作します。,,文化・芸術,https://www.city.toshima.lg.jp/134/bunka/2110261433.html,,,,,2022-03-17,2022-03-17,14:00,16:00,,,みらい館大明,,東京都,豊島区,池袋,3-30-8,,,,みらい館大明,,,,10,5000,,,,,"電話かEメールで「みらい館大明」へ。
窓口申込みも可能です。","JR・私鉄各線「池袋駅」西口C1出口徒歩15分
東京メトロ「要町駅」5番出口徒歩12分",,,みらい館大明,(03)3986-7186,,,
0000000040,131164,古典文学講座「源氏物語と仏教~作中にみる思想・信仰の諸相を読む~」(後期・全4回)【中央図書館,,,,,,"海外で「世界文学の奇跡」と言われている『源氏物語』54帖の中から、仏教の思想・信仰に関わる場面を取り上げ味読します。『源氏物語』には数々の名場面があり、読者を感動へと導いてくれますが、そのような場面には、必ずといっていいほど仏教の思想や信仰が深く関わり、作品に奥行きをもたらし、豊かなものにしています。名場面の核心を共に鑑賞しましょう。

【講座テーマ】
第一回平安仏教の思想と信仰
第二回末摘花と普賢菩薩(末摘花巻)
第三回光源氏の普賢信仰(葵巻)
第四回浮舟の出家(夢浮橋巻",,文化・芸術,https://www.city.toshima.lg.jp/142/bunka/shogai/toshokan/2107301748.html,,,,,2022-02-17,2022-02-17,10:00,12:00,,,東池袋第四区民集会室,,東京都,豊島区,東池袋,4-32-1,,,,,,,,20,0,,,2021-09-30,,"往復ハガキ
氏名・ふりがな・図書館利用カードの番号(10桁の数字)・住所・電話番号・FAX番号・メールアドレス・本講座を知ったきっかけ、をご記入の上、「豊島区立中央図書館サービスグループ」宛てに往復ハガキにてお申込みください。
【申込受付期間】9月21日(火曜日)から9月30日(木曜日)まで※必着

※全4回の講座を前期と後期の2期実施いたしております。内容はいずれも同じになります。一人でも多くの方にご受講いただくため、前期をご受講された方は後期はお申込みいただけません。
申込期限日: 2021/9/30","東京メトロ有楽町線「東池袋駅」6・7番出口より徒歩5分
JR「池袋駅」東口より徒歩20分
都電荒川線「東池袋四丁目」より徒歩3分",,,文化商工部図書館課,,,,
0000000041,131164,【豊島区男女共同参画都市宣言記念講演会】ニュースが伝えない差別の現場~学びは社会を変える~,,,,,,日本テレビのバラエティ番組や、ニュース「今日の出来事」でサブキャスターとして活躍していたアナウンサーの藪本雅子さん。華やかに見えるアナウンサー時代の裏話や、藪本さんを突き動かした現場とはどんな場所だったのか。私たちにも関係のある“差別や偏見”について考える講演会です。,,セミナー,https://www.city.toshima.lg.jp/050/event/koza/2111241313.html,,,,,2022-02-19,2022-02-19,14:00,16:00,,,としま産業振興プラザ(IKE・Biz)6階多目的ホール,,東京都,豊島区,西池袋,2-37-4,,,,,,,,100,0,,,,,"お電話・Eメール・ファクス・エポック10窓口にて受付。
≪お知らせ頂く内容≫
1.講座のタイトル
2.お名前(ふりがな)
3.ご連絡先電話番号
4.お住まい(豊島区内・豊島区外)
5.講座をお知りになったきっかけ
6.保育の有無
7.手話通訳の有無
【保育の申込について】
お子様のお名前、年齢(月齢)を記載の上、EメールまたはFAXにてお申し込みください。≪対象は0歳6か月以上未就学児まで。要予約(締め切り2月10日)、先着順、定員あり。≫
【手話通訳の申込について】
手話通訳をご利用の場合は、利用される人数を教えて下さい(締め切り2月10日)。","池袋駅西口から徒歩7分または池袋駅メトロポリタン口から徒歩6分

◆会場までの行き方◆

池袋駅西口またはメトロポリタン口へ
↓
駅を背に、ななめ左方向にあるメトロポリタンホテルの横を歩き、ホテルの反対側へ。
↓
池袋防災館や池袋消防署が見えます。
消防署の隣の建物がとしま産業振興プラザ(IKE・Biz)です。",,,総務部男女平等推進センター,,,,
0000000042,131164,としまコミュニティ大学≪川村学園女子大学≫エジプトの祭り:古代エジプトとイスラーム,,,,,,祭りはハレの日であり、日々心待ちにするものの一つです。エジプトを例に、西アジアの祭りと食、人々の生活を紹介します。,,文化・芸術,https://www.city.toshima.lg.jp/134/bunka/shogai/2111021122.html,,,,,2022-02-20,2022-02-20,14:00,16:00,,,雑司が谷地域文化創造館多目的ホール,,東京都,豊島区,雑司が谷,3-1-7,,,,,,,,50,1000,,,,,"12月13日(月曜日)午前9時から受付を開始します。受付開始日以前の申し込みは無効となりますのでご注意ください。
希望講座名、氏名(ふりがな)、日中連絡のつく電話番号、ファクスの方はファクス番号、住所を記載の上、ファクスかEメールで「学習・スポーツ課生涯学習グループ」へ※先着順。",,,,文化商工部学習・スポーツ課,,,,
0000000043,131164,旧第十中学校初心者硬式テニス教室【後期】,,,,,,"小学5年生以上を対象とした初心者向けの硬式テニス教室です。
実力に応じて班編成をし、実技指導を行います。",,健康・福祉、スポーツ,https://www.city.toshima.lg.jp/136/bunka/sports/sports/2107191829.html,,,,,2022-02-20,2022-02-20,08:00,10:00,,,旧第十中学校テニスコート,,東京都,豊島区,千早,4-8-19,,,,豊島区スポーツボランティアリーダー四季,,,,30,5000,,,2021-09-17,,"往復はがきに、氏名(ふりがな)、住所、年齢、性別、電話番号を記入の上、〒171-0042豊島区高松3-12-21大沼宛郵送
申込期限日: 2021/9/17",東京メトロ有楽町線、副都心線「千川駅」下車徒歩8分,,,豊島区スポーツボランティアリーダー四季　川島,(03)3951-4335,,,
0000000044,131164,旧第十中学校初心者硬式テニス教室【後期】,,,,,,"小学5年生以上を対象とした初心者向けの硬式テニス教室です。
実力に応じて班編成をし、実技指導を行います。",,健康・福祉、スポーツ,https://www.city.toshima.lg.jp/136/bunka/sports/sports/2107191829.html,,,,,2022-02-23,2022-02-23,08:00,10:00,,,旧第十中学校テニスコート,,東京都,豊島区,千早,4-8-19,,,,豊島区スポーツボランティアリーダー四季,,,,30,5000,,,2021-09-17,,"往復はがきに、氏名(ふりがな)、住所、年齢、性別、電話番号を記入の上、〒171-0042豊島区高松3-12-21大沼宛郵送
申込期限日: 2021/9/17",東京メトロ有楽町線、副都心線「千川駅」下車徒歩8分,,,豊島区スポーツボランティアリーダー四季　川島,(03)3951-4335,,,
0000000045,131164,旧第十中学校初心者硬式テニス教室【後期】,,,,,,"小学5年生以上を対象とした初心者向けの硬式テニス教室です。
実力に応じて班編成をし、実技指導を行います。",,健康・福祉、スポーツ,https://www.city.toshima.lg.jp/136/bunka/sports/sports/2107191829.html,,,,,2022-02-27,2022-02-27,08:00,10:00,,,旧第十中学校テニスコート,,東京都,豊島区,千早,4-8-19,,,,豊島区スポーツボランティアリーダー四季,,,,30,5000,,,2021-09-17,,"往復はがきに、氏名(ふりがな)、住所、年齢、性別、電話番号を記入の上、〒171-0042豊島区高松3-12-21大沼宛郵送
申込期限日: 2021/9/17",東京メトロ有楽町線、副都心線「千川駅」下車徒歩8分,,,豊島区スポーツボランティアリーダー四季　川島,(03)3951-4335,,,
0000000046,131164,みらい館大明「おきらくマジック」全3回,,,,,,マジックの基本テクニックと見せ方を学びます。,,文化・芸術,https://www.city.toshima.lg.jp/134/bunka/2102240926.html,,,,,2022-02-27,2022-02-27,14:00,15:30,,,みらい館大明,,東京都,豊島区,池袋,3-30-8,,,,みらい館大明,,,,10,3500,"3,500円/3回",,,,"電話かEメールで「みらい館大明」へ。
窓口申込みも可能です。","池袋駅西口C1番出口徒歩15分
東京メトロ要町駅5番出口徒歩12分",,,みらい館大明,(03)3986-7186,,,
0000000047,131164,みらい館大明「おきらくマジック」全3回,,,,,,マジックの基本テクニックと見せ方を学びます。,,文化・芸術,https://www.city.toshima.lg.jp/134/bunka/2102240926.html,,,,,2022-03-27,2022-03-27,14:00,15:30,,,みらい館大明,,東京都,豊島区,池袋,3-30-8,,,,みらい館大明,,,,10,3500,"3,500円/3回",,,,"電話かEメールで「みらい館大明」へ。
窓口申込みも可能です。","池袋駅西口C1番出口徒歩15分
東京メトロ要町駅5番出口徒歩12分",,,みらい館大明,(03)3986-7186,,,
0000000048,131164,みらい館大明「ガーデニング講座」全3回,,,,,,みらい館大明のグリーンエリアで花やハーブの栽培やベンチ等を制作し憩いのスペースを作ります。,,生活と環境,https://www.city.toshima.lg.jp/134/bunka/2110261327.html,,,,,2022-02-27,2022-02-27,10:00,12:00,,,みらい館大明,,東京都,豊島区,池袋,3-30-8,,,,みらい館大明,,,,10,4500,"4,500円/3回",,,,"電話かEメールで「みらい館大明」へ。
窓口申込みも可能です。","池袋駅西口C1番出口徒歩15分
東京メトロ要町駅5番出口徒歩12分",,,みらい館大明,(03)3986-7186,,,
0000000049,131164,みらい館大明「ガーデニング講座」全3回,,,,,,みらい館大明のグリーンエリアで花やハーブの栽培やベンチ等を制作し憩いのスペースを作ります。,,生活と環境,https://www.city.toshima.lg.jp/134/bunka/2110261327.html,,,,,2022-03-27,2022-03-27,10:00,12:00,,,みらい館大明,,東京都,豊島区,池袋,3-30-8,,,,みらい館大明,,,,10,4500,"4,500円/3回",,,,"電話かEメールで「みらい館大明」へ。
窓口申込みも可能です。","池袋駅西口C1番出口徒歩15分
東京メトロ要町駅5番出口徒歩12分",,,みらい館大明,(03)3986-7186,,,
0000000050,131164,フレッシュ名曲コンサート(室内楽) 種谷典子ソプラノリサイタル~愛と花の歌~,,,,,,美しさと実力を兼ね備えた注目の若手ソプラノ・種谷典子の魅力溢れるプログラム。春めく季節に華やかな歌声をお楽しみください。一部映像とのコラボレーションを行い、更に演奏を引き立てます。,,音楽,https://www.city.toshima.lg.jp/125/2112010930.html,,,,,2022-03-05,2022-03-05,15:00,,,,としま区民センター　8F　多目的ホール,,東京都,豊島区,,,,,,公益財団法人としま未来文化財団　公益財団法人東京都歴史文化財団(東京文化会館),,,,,,"[前売券]　一般　2,500円
　　　　　豊島区民割引(在住・在勤・在学)　2,000円　※要証明書書提示
　　　　　U24(24歳以下)　1,000円　※要証明書書提示
[当日券]　3,000円",,,,"としまチケットセンター
[電話申込]Tel:0570-056-777(午前10時から午後5時)※臨時休業あり
[Web申込]https://www.e-get.jp/tsm-mirai/pt/　(24時間受付)　※電子チケットモバパスもご利用いただけます
[窓口申込]豊島区東池袋1-20-10　としま区民センター1階(午前10時から午後7時)※臨時休業あり",JR線・東京メトロ・西武池袋線・東武東上線「池袋駅」東口32番出口より徒歩7分,,,公益財団法人としま未来文化財団　事業企画グループ,(03)3590-7118,,,
0000000051,131164,旧第十中学校初心者硬式テニス教室【後期】,,,,,,"小学5年生以上を対象とした初心者向けの硬式テニス教室です。
実力に応じて班編成をし、実技指導を行います。",,健康・福祉、スポーツ,https://www.city.toshima.lg.jp/136/bunka/sports/sports/2107191829.html,,,,,2022-03-06,2022-03-06,08:00,10:00,,,旧第十中学校テニスコート,,東京都,豊島区,千早,4-8-19,,,,豊島区スポーツボランティアリーダー四季,,,,30,5000,,,2021-09-17,,"往復はがきに、氏名(ふりがな)、住所、年齢、性別、電話番号を記入の上、〒171-0042豊島区高松3-12-21大沼宛郵送
申込期限日: 2021/9/17",東京メトロ有楽町線、副都心線「千川駅」下車徒歩8分,,,豊島区スポーツボランティアリーダー四季　川島,(03)3951-4335,,,
0000000052,131164,みらい館大明 主催講座 カリグラフィー講座(全2回),,,,,,西洋の書道といわれるカリグラフィーの文字の書き方から、トリミングの仕方までを学美ます。※未経験者可,,文化・芸術,https://www.city.toshima.lg.jp/134/bunka/2103161546.html,,,,,2022-03-11,2022-03-11,13:00,15:00,,,みらい館大明,,東京都,豊島区,池袋,3-30-8,,,,みらい館大明,,,,15,,"1,500円/回",,,,"電話かEメールで「みらい館大明」へ。
窓口申込みも可能です。","池袋駅西口C1番出口徒歩15分
東京メトロ要町駅5番出口徒歩12分",,,みらい館大明,(03)3986-7186,,,
0000000053,131164,旧第十中学校初心者硬式テニス教室【後期】,,,,,,"小学5年生以上を対象とした初心者向けの硬式テニス教室です。
実力に応じて班編成をし、実技指導を行います。",,健康・福祉、スポーツ,https://www.city.toshima.lg.jp/136/bunka/sports/sports/2107191829.html,,,,,2022-03-13,2022-03-13,08:00,10:00,,,旧第十中学校テニスコート,,東京都,豊島区,千早,4-8-19,,,,豊島区スポーツボランティアリーダー四季,,,,30,5000,,,2021-09-17,,"往復はがきに、氏名(ふりがな)、住所、年齢、性別、電話番号を記入の上、〒171-0042豊島区高松3-12-21大沼宛郵送
申込期限日: 2021/9/17",東京メトロ有楽町線、副都心線「千川駅」下車徒歩8分,,,豊島区スポーツボランティアリーダー四季　川島,(03)3951-4335,,,
0000000054,131164,旧第十中学校初心者硬式テニス教室【後期】,,,,,,"小学5年生以上を対象とした初心者向けの硬式テニス教室です。
実力に応じて班編成をし、実技指導を行います。",,健康・福祉、スポーツ,https://www.city.toshima.lg.jp/136/bunka/sports/sports/2107191829.html,,,,,2022-03-20,2022-03-20,08:00,10:00,,,旧第十中学校テニスコート,,東京都,豊島区,千早,4-8-19,,,,豊島区スポーツボランティアリーダー四季,,,,30,5000,,,2021-09-17,,"往復はがきに、氏名(ふりがな)、住所、年齢、性別、電話番号を記入の上、〒171-0042豊島区高松3-12-21大沼宛郵送
申込期限日: 2021/9/17",東京メトロ有楽町線、副都心線「千川駅」下車徒歩8分,,,豊島区スポーツボランティアリーダー四季　川島,(03)3951-4335,,,
0000000055,131164,旧第十中学校初心者硬式テニス教室【後期】,,,,,,"小学5年生以上を対象とした初心者向けの硬式テニス教室です。
実力に応じて班編成をし、実技指導を行います。",,健康・福祉、スポーツ,https://www.city.toshima.lg.jp/136/bunka/sports/sports/2107191829.html,,,,,2022-03-21,2022-03-21,08:00,10:00,,,旧第十中学校テニスコート,,東京都,豊島区,千早,4-8-19,,,,豊島区スポーツボランティアリーダー四季,,,,30,5000,,,2021-09-17,,"往復はがきに、氏名(ふりがな)、住所、年齢、性別、電話番号を記入の上、〒171-0042豊島区高松3-12-21大沼宛郵送
申込期限日: 2021/9/17",東京メトロ有楽町線、副都心線「千川駅」下車徒歩8分,,,豊島区スポーツボランティアリーダー四季　川島,(03)3951-4335,,,
0000000056,131164,旧第十中学校初心者硬式テニス教室【後期】,,,,,,"小学5年生以上を対象とした初心者向けの硬式テニス教室です。
実力に応じて班編成をし、実技指導を行います。",,健康・福祉、スポーツ,https://www.city.toshima.lg.jp/136/bunka/sports/sports/2107191829.html,,,,,2022-03-27,2022-03-27,08:00,10:00,,,旧第十中学校テニスコート,,東京都,豊島区,千早,4-8-19,,,,豊島区スポーツボランティアリーダー四季,,,,30,5000,,,2021-09-17,,"往復はがきに、氏名(ふりがな)、住所、年齢、性別、電話番号を記入の上、〒171-0042豊島区高松3-12-21大沼宛郵送
申込期限日: 2021/9/17",東京メトロ有楽町線、副都心線「千川駅」下車徒歩8分,,,豊島区スポーツボランティアリーダー四季　川島,(03)3951-4335,,,
